date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:09:55%20GMT	https://www.recruitmentmyanmarsak.com/recruitment-policy/sitemap	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/recruitment-policy/sitemap.31.delayed	(from https://www.recruitmentmyanmarsak.com/recruitment-policy/)
11:40:03	47183/47183	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:09:56%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48123	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48123.json	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:04	2472/2472	---M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:09:57%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Four-clients%2F&format=xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embedade5	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:09:59%20GMT	https://www.recruitmentmyanmarsak.com/?p=48123	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/index3ced.html	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:06	27682/27682	---M-Z	200	added ('OK')	text/css	date:Thu,%2017%20Mar%202022%2005:06:57%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/cache/et/48123/et-core-unified-16474936128154.min.css	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/cache/et/48123/et-core-unified-16474936128154.min.css	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:07	44873/44873	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:39:38%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/29.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/29.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:07	31161/31161	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:40:59%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/28.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/28.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:09	32145/32145	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:41:25%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/30.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/30.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:09	48495/48495	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:42:02%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/25.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/25.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:11	46949/46949	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:42:27%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/22.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/22.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:11	30334/30334	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:43:05%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/24.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/24.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:13	35371/35371	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:44:03%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/27.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/27.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:13	32872/32872	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:44:26%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/21.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/21.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:15	41029/41029	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:45:21%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/26.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/26.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:16	57042/57042	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:45:52%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/23.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/23.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:40:17	36456/36456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2008:51:29%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/17.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/17.jpg	(from https://www.recruitmentmyanmarsak.com/our-clients/)
